Month,Day,mean,std,Risk_Threshold_C,Historical_Prob_%,Theoretical_Risk_Prob_%
2,25,25.323230193548405,4.587756541127731,34.49874327580387,0.0,2.27501319481792
2,26,24.698741193548408,5.165511782561553,35.02976475867151,0.0,2.27501319481792
2,27,24.195413677419378,4.934830465928459,34.065074609276294,0.0,2.27501319481792
2,28,24.61386974193551,4.930924317942023,34.475718377819554,0.0,2.27501319481792
2,29,24.76187287500003,7.101932456436086,38.9657377878722,0.0,2.27501319481792
3,1,25.511337548387115,5.737232198541547,36.98580194547021,0.0,2.27501319481792
3,2,25.865162258064533,4.998803370085635,35.8627689982358,3.225806451612903,2.27501319481792
3,3,26.267796451612927,4.6927204636206445,35.653237378854215,0.0,2.27501319481792
3,4,26.25940903225809,4.321061921525119,34.90153287530833,6.451612903225806,2.27501319481792
3,5,26.51640251612905,4.455143475469033,35.42668946706712,0.0,2.27501319481792
3,6,26.759210258064538,5.147888294568409,37.054986847201356,0.0,2.27501319481792
3,7,27.099370000000025,5.302648573914031,37.70466714782809,3.225806451612903,2.27501319481792
3,8,27.12643212903228,5.228717422513913,37.58386697406011,3.225806451612903,2.27501319481792
3,9,27.036823645161316,4.860820518705963,36.75846468257324,3.225806451612903,2.27501319481792
3,10,26.994635580645184,3.9075258774950017,34.80968733563519,3.225806451612903,2.27501319481792
3,11,28.545386322580665,4.265175163690201,37.075736649961065,0.0,2.27501319481792
3,12,28.956652000000027,4.5309534331479036,38.018558866295834,0.0,2.27501319481792
3,13,29.190116419354858,5.427433311343077,40.04498304204101,0.0,2.27501319481792
3,14,29.614549096774212,5.815055062940838,41.24465922265589,0.0,2.27501319481792
3,15,30.01233774193551,5.093885866295852,40.20010947452722,3.225806451612903,2.27501319481792
3,16,30.288051258064545,4.511352542433288,39.31075634293112,3.225806451612903,2.27501319481792
3,17,29.63999770967745,4.625807659660701,38.89161302899885,3.225806451612903,2.27501319481792
3,18,29.140219064516153,5.380426421243539,39.90107190700323,6.451612903225806,2.27501319481792
3,19,29.31398832258067,4.608842592732979,38.53167350804663,6.451612903225806,2.27501319481792
3,20,29.64321590322583,4.396072259487103,38.435360422200034,6.451612903225806,2.27501319481792
3,21,29.763102709677447,5.0388460248140206,39.84079475930549,0.0,2.27501319481792
3,22,29.90052235483873,4.351264323477804,38.60305100179434,3.225806451612903,2.27501319481792
3,23,30.044354612903252,4.782884973327568,39.610124559558386,3.225806451612903,2.27501319481792
3,24,30.151560870967764,4.325303432369366,38.8021677357065,6.451612903225806,2.27501319481792
3,25,29.097824258064534,4.423509100763461,37.944842459591456,3.225806451612903,2.27501319481792
3,26,28.935524903225833,4.319554934160571,37.574634771546975,6.451612903225806,2.27501319481792
3,27,29.550016161290344,4.275109756246226,38.1002356737828,3.225806451612903,2.27501319481792
3,28,29.918704903225834,4.37769760931997,38.67410012186578,9.67741935483871,2.27501319481792
3,29,29.52893535483873,3.172986232476749,35.87490781979223,3.225806451612903,2.27501319481792
3,30,30.046879741935506,3.8711394660414533,37.78915867401841,3.225806451612903,2.27501319481792
3,31,30.01561900000003,4.732687414468347,39.480993828936725,0.0,2.27501319481792
4,1,30.507897032258082,5.075917844122213,40.659732720502504,0.0,2.27501319481792
4,2,30.634638548387116,5.315485128179439,41.265608804745995,0.0,2.27501319481792
4,3,30.894551741935505,5.434749262167096,41.7640502662697,0.0,2.27501319481792
4,4,31.25008251612905,4.977133970218401,41.204350456565855,3.225806451612903,2.27501319481792
4,5,31.076802677419376,4.736734960543447,40.55027259850627,0.0,2.27501319481792
4,6,31.571915032258083,3.7202287149387603,39.0123724621356,0.0,2.27501319481792
4,7,31.12093900000002,2.9868371887291905,37.0946133774584,0.0,2.27501319481792
4,8,31.41847848387099,4.1784733804719805,39.775425244814954,0.0,2.27501319481792
4,9,32.66627825806454,4.61775407835234,41.90178641476922,0.0,2.27501319481792
4,10,32.95016745161293,4.12624985296144,41.20266715753581,3.225806451612903,2.27501319481792
4,11,33.1218369354839,4.7712249579470045,42.66428685137791,0.0,2.27501319481792
4,12,32.1990778387097,4.566398375284252,41.3318745892782,0.0,2.27501319481792
4,13,30.76565925806453,4.018661491982472,38.80298224202947,3.225806451612903,2.27501319481792
4,14,30.41100867741938,3.4160160013461742,37.24304068011173,3.225806451612903,2.27501319481792
4,15,30.148377225806474,4.159904946927417,38.46818711966131,6.451612903225806,2.27501319481792
4,16,31.160742806451633,3.7770713657345967,38.71488553792083,3.225806451612903,2.27501319481792
4,17,32.63489445161293,2.9067809896554073,38.44845643092374,0.0,2.27501319481792
4,18,33.683466548387116,3.4805320262936914,40.6445306009745,3.225806451612903,2.27501319481792
4,19,34.003077129032285,3.3047914086938177,40.61265994641992,3.225806451612903,2.27501319481792
4,20,34.23179658064518,4.395320768641143,43.022438117927464,0.0,2.27501319481792
4,21,34.29569451612906,4.541510318664584,43.37871515345823,0.0,2.27501319481792
4,22,33.2228923870968,4.199343408611052,41.621579204318905,6.451612903225806,2.27501319481792
4,23,33.46750448387099,3.654512995299011,40.77653047446901,3.225806451612903,2.27501319481792
4,24,33.30475322580648,4.00865860806478,41.32207044193604,3.225806451612903,2.27501319481792
4,25,32.02418848387099,4.090342452524407,40.2048733889198,0.0,2.27501319481792
4,26,32.012937290322604,3.6003233730074298,39.213584036337465,3.225806451612903,2.27501319481792
4,27,32.41123990322583,3.6083806464149,39.62800119605563,3.225806451612903,2.27501319481792
4,28,32.77570154838712,3.7801346372902853,40.33597082296769,3.225806451612903,2.27501319481792
4,29,32.47942403225809,3.866194050723677,40.21181213370544,0.0,2.27501319481792
4,30,33.01565148387098,3.738927116672801,40.493505717216586,3.225806451612903,2.27501319481792
5,1,33.7288679354839,3.9899863903482053,41.708840716180305,0.0,2.27501319481792
5,2,34.06715722580648,4.556251831062091,43.179660887930666,3.225806451612903,2.27501319481792
5,3,33.234444741935505,4.273925703386429,41.78229614870836,3.225806451612903,2.27501319481792
5,4,31.764846161290347,4.419557990607762,40.60396214250587,3.225806451612903,2.27501319481792
5,5,32.98119412903228,4.630336120214658,42.2418663694616,3.225806451612903,2.27501319481792
5,6,33.88907932258068,4.134980386924544,42.15904009642976,0.0,2.27501319481792
5,7,33.47334025806454,3.326478677383867,40.126297612832275,6.451612903225806,2.27501319481792
5,8,33.41886045161293,3.445885777878515,40.31063200736996,3.225806451612903,2.27501319481792
5,9,33.51915596774195,3.469073321644175,40.4573026110303,0.0,2.27501319481792
5,10,33.033930516129054,3.782628097267713,40.59918671066448,3.225806451612903,2.27501319481792
5,11,33.34669516129035,3.6627870440842223,40.67226924945879,3.225806451612903,2.27501319481792
5,12,33.961093870967765,3.5414474042116137,41.04398867939099,6.451612903225806,2.27501319481792
5,13,33.2995229354839,3.4713390491130136,40.242201033709925,3.225806451612903,2.27501319481792
5,14,32.605179161290344,3.452525686497698,39.51023053428574,3.225806451612903,2.27501319481792
5,15,32.78170558064519,2.7958536519994714,38.37341288464413,3.225806451612903,2.27501319481792
5,16,32.54917748387099,2.7923139441515032,38.133805372173995,6.451612903225806,2.27501319481792
5,17,32.296704516129054,3.196129031220921,38.688962578570894,3.225806451612903,2.27501319481792
5,18,32.67880241935487,2.9110215057724425,38.50084543089975,6.451612903225806,2.27501319481792
5,19,32.868944516129055,3.7760444869349334,40.42103348999892,0.0,2.27501319481792
5,20,33.365574709677446,4.393237024446451,42.152048758570345,3.225806451612903,2.27501319481792
5,21,33.52418151612906,4.484056861514552,42.49229523915817,3.225806451612903,2.27501319481792
5,22,33.403261967741955,3.9446016387455485,41.29246524523305,3.225806451612903,2.27501319481792
5,23,33.18682058064519,3.434889081072758,40.056598742790705,3.225806451612903,2.27501319481792
5,24,32.963783225806466,3.6856562189432425,40.335095663692954,3.225806451612903,2.27501319481792
5,25,32.44645035483873,2.7587272134642054,37.96390478176714,6.451612903225806,2.27501319481792
5,26,31.954110225806478,2.2557143124406314,36.46553885068774,3.225806451612903,2.27501319481792
5,27,32.02120067741937,2.8443803844298667,37.70996144627911,3.225806451612903,2.27501319481792
5,28,32.34490861290325,2.2293619896474532,36.803632592198156,6.451612903225806,2.27501319481792
5,29,32.21162054838712,2.709396106982929,37.630412762352975,3.225806451612903,2.27501319481792
5,30,32.28319900000002,2.878454130852029,38.04010726170407,9.67741935483871,2.27501319481792
5,31,32.67376490322583,3.0005922171007393,38.67494933742731,3.225806451612903,2.27501319481792
6,1,32.99623625806454,3.3664258431879137,39.729087944440366,3.225806451612903,2.27501319481792
6,2,32.75138303225809,3.0941051362731695,38.93959330480443,6.451612903225806,2.27501319481792
6,3,32.73986503225809,2.3681093078439406,37.47608364794597,3.225806451612903,2.27501319481792
6,4,33.11986987096776,2.353795509380544,37.82746088972885,6.451612903225806,2.27501319481792
6,5,32.574012903225835,2.712844536989967,37.99970197720577,3.225806451612903,2.27501319481792
6,6,32.676959419354866,2.2563454165077506,37.18965025237037,3.225806451612903,2.27501319481792
6,7,32.517070903225836,2.8290731755804175,38.17521725438667,6.451612903225806,2.27501319481792
6,8,33.36763825806454,2.204197630426334,37.7760335189172,6.451612903225806,2.27501319481792
6,9,33.42182658064518,2.7107080595544715,38.84324269975412,3.225806451612903,2.27501319481792
6,10,33.022627096774215,2.7173124715604486,38.45725203989511,3.225806451612903,2.27501319481792
6,11,32.743118483870994,2.350479221470078,37.44407692681115,3.225806451612903,2.27501319481792
6,12,32.360521580645184,2.6629993524852273,37.686520285615636,3.225806451612903,2.27501319481792
6,13,32.78121925806453,2.722484698821265,38.22618865570706,6.451612903225806,2.27501319481792
6,14,33.28294403225809,2.9686180799402115,39.22018019213851,3.225806451612903,2.27501319481792
6,15,33.27476435483873,2.5622249018844516,38.399214158607634,6.451612903225806,2.27501319481792
6,16,33.429720806451634,2.708691601515923,38.84710400948348,3.225806451612903,2.27501319481792
6,17,33.398509129032284,3.145941612792814,39.69039235461791,3.225806451612903,2.27501319481792
6,18,33.32401277419357,2.6980970462886424,38.72020686677085,6.451612903225806,2.27501319481792
6,19,33.43716112903228,2.550555964869682,38.53827305877165,3.225806451612903,2.27501319481792
6,20,33.378029935483895,2.326246820067988,38.03052357561987,6.451612903225806,2.27501319481792
6,21,33.15246861290325,2.291982431181091,37.73643347526543,3.225806451612903,2.27501319481792
6,22,33.29188861290325,2.9724639280138576,39.23681646893097,6.451612903225806,2.27501319481792
6,23,33.36077770967744,2.983883624851073,39.32854495937959,3.225806451612903,2.27501319481792
6,24,33.44279503225809,2.6403273966288547,38.7234498255158,3.225806451612903,2.27501319481792
6,25,33.03962741935486,2.879821719223499,38.79927085780186,3.225806451612903,2.27501319481792
6,26,32.84852925806454,2.274919399924929,37.398368057914396,9.67741935483871,2.27501319481792
6,27,32.80137758064518,2.2647711262648245,37.33091983317483,3.225806451612903,2.27501319481792
6,28,32.40249812903229,2.309217888048117,37.02093390512852,6.451612903225806,2.27501319481792
6,29,32.46784516129035,2.634876066263096,37.73759729381654,6.451612903225806,2.27501319481792
6,30,32.679749322580676,2.562739629104095,37.805228580788864,6.451612903225806,2.27501319481792
7,1,33.12587796774196,2.928718484933171,38.9833149376083,9.67741935483871,2.27501319481792
7,2,32.99069200000002,2.4401429721574224,37.87097794431486,6.451612903225806,2.27501319481792
7,3,32.784066290322606,2.357571067587686,37.499208425497976,6.451612903225806,2.27501319481792
7,4,32.88074590322582,2.47594234072809,37.832630584682,3.225806451612903,2.27501319481792
7,5,32.96360509677422,2.367288049505783,37.69818119578578,6.451612903225806,2.27501319481792
7,6,32.93005248387099,2.3664162193996985,37.662884922670386,3.225806451612903,2.27501319481792
7,7,33.443469419354855,2.4851073088122613,38.413684036979376,3.225806451612903,2.27501319481792
7,8,33.18389777419357,2.4079405929276474,37.999778960048864,6.451612903225806,2.27501319481792
7,9,33.28348845161293,2.546279839143292,38.376048129899516,3.225806451612903,2.27501319481792
7,10,33.3686817419355,2.128415485007725,37.62551271195095,6.451612903225806,2.27501319481792
7,11,33.453114032258085,1.9727083044434985,37.39853064114508,3.225806451612903,2.27501319481792
7,12,33.06681264516131,2.221779115479407,37.51037087612013,3.225806451612903,2.27501319481792
7,13,33.15910858064518,2.6440574867845137,38.44722355421421,6.451612903225806,2.27501319481792
7,14,32.63806435483874,2.433757566230987,37.505579487300714,6.451612903225806,2.27501319481792
7,15,32.67762196774196,2.4556642999803726,37.58895056770271,6.451612903225806,2.27501319481792
7,16,33.20542141935486,2.472642468378056,38.15070635611097,3.225806451612903,2.27501319481792
7,17,33.370813935483895,2.881298961576812,39.133411858637515,3.225806451612903,2.27501319481792
7,18,33.61233109677421,2.677443220402044,38.9672175375783,6.451612903225806,2.27501319481792
7,19,33.60411793548389,2.714622017067255,39.033361969618404,6.451612903225806,2.27501319481792
7,20,32.741018741935505,2.590854353709783,37.92272744935507,3.225806451612903,2.27501319481792
7,21,32.785748774193564,2.7099092131870512,38.205567200567664,6.451612903225806,2.27501319481792
7,22,32.474155258064535,3.0005882554527625,38.47533176897006,3.225806451612903,2.27501319481792
7,23,32.27152558064518,3.1465347187519908,38.56459501814916,6.451612903225806,2.27501319481792
7,24,32.36189990322583,2.826459255400487,38.014818414026806,6.451612903225806,2.27501319481792
7,25,32.29976512903228,2.8308239182415993,37.96141296551548,6.451612903225806,2.27501319481792
7,26,32.85787745161292,2.5291736929673188,37.91622483754756,6.451612903225806,2.27501319481792
7,27,32.91217019354841,2.3312946261843908,37.574759445917195,6.451612903225806,2.27501319481792
7,28,32.40079409677422,2.480021943409312,37.360837983592845,9.67741935483871,2.27501319481792
7,29,32.42460458064518,2.1903627926375515,36.80533016592028,3.225806451612903,2.27501319481792
7,30,32.1423012903226,2.3887662064787056,36.91983370328001,3.225806451612903,2.27501319481792
7,31,32.31942335483873,2.1910946314068163,36.701612617652366,0.0,2.27501319481792
8,1,32.39236622580647,2.456460148971999,37.30528652375047,6.451612903225806,2.27501319481792
8,2,32.745391612903255,2.241247221827465,37.227886056558184,6.451612903225806,2.27501319481792
8,3,32.7980108387097,1.9015232308888954,36.60105730048749,3.225806451612903,2.27501319481792
8,4,32.820276967741954,2.0335562743290994,36.887389516400155,3.225806451612903,2.27501319481792
8,5,32.88620258064519,2.207480937884339,37.301164456413865,6.451612903225806,2.27501319481792
8,6,32.827514419354856,2.67275607560751,38.173026570569874,6.451612903225806,2.27501319481792
8,7,32.58740803225809,2.918774701432485,38.42495743512306,6.451612903225806,2.27501319481792
8,8,32.001931225806466,2.008890667581487,36.01971256096944,3.225806451612903,2.27501319481792
8,9,32.24786454838712,2.1687276211887734,36.585319790764665,3.225806451612903,2.27501319481792
8,10,32.57459764516131,2.0325262884771393,36.63965022211559,3.225806451612903,2.27501319481792
8,11,32.265516548387126,2.2946224627617773,36.85476147391068,3.225806451612903,2.27501319481792
8,12,32.33617554838712,2.1154918806169634,36.56715930962105,6.451612903225806,2.27501319481792
8,13,31.927517645161313,2.167475641830154,36.26246892882162,6.451612903225806,2.27501319481792
8,14,31.84448812903228,1.8203931092169146,35.48527434746611,3.225806451612903,2.27501319481792
8,15,31.84569022580647,1.7078529237148339,35.26139607323614,6.451612903225806,2.27501319481792
8,16,31.73524612903228,2.1884609929528156,36.11216811493791,3.225806451612903,2.27501319481792
8,17,31.83714041935486,2.6078184113670946,37.05277724208905,6.451612903225806,2.27501319481792
8,18,32.14676854838712,2.439706253891563,37.026181056170245,3.225806451612903,2.27501319481792
8,19,32.139413935483894,2.196891764048912,36.533197463581715,3.225806451612903,2.27501319481792
8,20,32.450495322580664,2.1308489212725723,36.71219316512581,3.225806451612903,2.27501319481792
8,21,33.07492241935486,2.061368214480048,37.19765884831496,3.225806451612903,2.27501319481792
8,22,32.247900967741955,2.1943035370656356,36.63650804187323,3.225806451612903,2.27501319481792
8,23,31.929686290322604,2.396864139542443,36.72341456940749,3.225806451612903,2.27501319481792
8,24,32.16991864516131,2.1913840077951123,36.55268666075153,3.225806451612903,2.27501319481792
8,25,32.04828551612905,1.782665358143787,35.613616232416625,3.225806451612903,2.27501319481792
8,26,32.30521390322583,1.754083873351107,35.81338164992804,3.225806451612903,2.27501319481792
8,27,32.10079529032261,2.1984871162828323,36.49776952288828,3.225806451612903,2.27501319481792
8,28,31.95104467741938,2.2326618343927613,36.416368346204905,6.451612903225806,2.27501319481792
8,29,31.72307541935486,2.047721988912593,35.81851939718005,0.0,2.27501319481792
8,30,31.56587051612906,1.8970228460715401,35.35991620827214,6.451612903225806,2.27501319481792
8,31,31.854027322580674,2.0429514767284855,35.93993027603764,6.451612903225806,2.27501319481792
9,1,32.07054554838712,2.1846850562460873,36.4399156608793,0.0,2.27501319481792
9,2,32.14313400000002,2.0631040582004405,36.2693421164009,3.225806451612903,2.27501319481792
9,3,32.01192916129035,1.9843525732167822,35.98063430772391,3.225806451612903,2.27501319481792
9,4,31.665958322580668,2.1939902769943336,36.05393887656933,3.225806451612903,2.27501319481792
9,5,31.621338580645176,2.179556012296235,35.98045060523765,3.225806451612903,2.27501319481792
9,6,31.893045451612927,1.983382145094327,35.859809741801584,3.225806451612903,2.27501319481792
9,7,31.7745073870968,2.065738382403745,35.90598415190429,3.225806451612903,2.27501319481792
9,8,31.5335513870968,1.9604601388713394,35.45447166483948,6.451612903225806,2.27501319481792
9,9,31.63459709677422,2.261247262452368,36.15709162167895,3.225806451612903,2.27501319481792
9,10,31.255262709677442,2.842616247879207,36.94049520543586,6.451612903225806,2.27501319481792
9,11,31.334398612903243,2.6681922988432714,36.67078321058979,3.225806451612903,2.27501319481792
9,12,31.223298838709702,2.3645834115019078,35.95246566171352,3.225806451612903,2.27501319481792
9,13,31.003504516129052,2.350901748902759,35.70530801393457,6.451612903225806,2.27501319481792
9,14,31.034388161290348,2.159024380372041,35.35243692203443,6.451612903225806,2.27501319481792
9,15,31.248097870967765,2.1479020781372173,35.5439020272422,6.451612903225806,2.27501319481792
9,16,31.521022387096796,2.134803043662417,35.79062847442163,0.0,2.27501319481792
9,17,31.596781774193577,2.1140477175271397,35.82487720924786,0.0,2.27501319481792
9,18,31.324073838709705,2.1022904665974544,35.52865477190461,0.0,2.27501319481792
9,19,31.42767706451615,2.253142452309828,35.93396196913581,6.451612903225806,2.27501319481792
9,20,30.9499833870968,2.38243810108846,35.71485958927372,3.225806451612903,2.27501319481792
9,21,30.56948251612905,2.501187918149145,35.57185835242734,3.225806451612903,2.27501319481792
9,22,30.541550000000026,1.9017799726248086,34.345109945249646,0.0,2.27501319481792
9,23,30.62773941935486,1.8114816177091935,34.25070265477325,6.451612903225806,2.27501319481792
9,24,31.020721290322605,1.5627033398830423,34.14612797008869,6.451612903225806,2.27501319481792
9,25,30.45297696774196,2.129210312362289,34.71139759246654,3.225806451612903,2.27501319481792
9,26,30.41384867741938,2.6383065399062415,35.690461757231866,3.225806451612903,2.27501319481792
9,27,30.356695161290343,2.753630549703537,35.86395626069742,3.225806451612903,2.27501319481792
9,28,30.62493877419357,2.1323752812227257,34.88968933663902,3.225806451612903,2.27501319481792
9,29,30.56342512903229,1.8023612174651815,34.168147563962656,3.225806451612903,2.27501319481792
9,30,30.336814419354862,2.2562363564408785,34.84928713223662,3.225806451612903,2.27501319481792
10,1,30.108238806451634,2.349361252214391,34.80696131088042,3.225806451612903,2.27501319481792
10,2,30.188958741935508,2.1933399391573625,34.57563862025023,3.225806451612903,2.27501319481792
10,3,30.142636903225824,1.7736976899329524,33.69003228309173,0.0,2.27501319481792
10,4,29.528650935483896,1.7514635951213486,33.03157812572659,0.0,2.27501319481792
10,5,29.274985870967765,1.9691146209413237,33.21321511285041,3.225806451612903,2.27501319481792
10,6,29.46904509677422,2.1676386628654423,33.8043224225051,3.225806451612903,2.27501319481792
10,7,29.786603129032287,1.497135205471365,32.78087353997502,3.225806451612903,2.27501319481792
10,8,29.281070645161318,1.775569223397342,32.832209091956,0.0,2.27501319481792
10,9,29.337053645161312,2.50680476817613,34.350663181513575,0.0,2.27501319481792
10,10,29.495015612903245,2.408107070851004,34.31122975460525,0.0,2.27501319481792
10,11,29.680783032258088,2.0642714571267895,33.80932594651166,0.0,2.27501319481792
10,12,29.943793387096797,1.8679790887401377,33.679751564577074,3.225806451612903,2.27501319481792
10,13,29.365081580645185,1.9010825774544513,33.16724673555409,3.225806451612903,2.27501319481792
10,14,28.67786116129035,3.1710891151929728,35.02003939167629,0.0,2.27501319481792
10,15,29.146746000000018,3.1104080774719973,35.36756215494401,0.0,2.27501319481792
10,16,29.339505935483892,2.617003234043819,34.57351240357153,3.225806451612903,2.27501319481792
10,17,29.058819000000025,2.2854116571028684,33.62964231420576,3.225806451612903,2.27501319481792
10,18,28.873545806451638,2.0667368061757414,33.00701941880312,0.0,2.27501319481792
10,19,28.72863158064519,1.8794915089104745,32.48761459846614,3.225806451612903,2.27501319481792
10,20,28.42493541935486,2.427954560504021,33.2808445403629,3.225806451612903,2.27501319481792
10,21,28.373446322580673,3.0573202721485497,34.48808686687777,3.225806451612903,2.27501319481792
10,22,27.80290935483873,2.4875033865990797,32.777916128036885,0.0,2.27501319481792
10,23,27.377147838709703,2.969208109722441,33.315564058154585,0.0,2.27501319481792
10,24,27.690396064516154,2.260826998885052,32.21205006228626,3.225806451612903,2.27501319481792
10,25,28.097615677419377,2.2122331320215687,32.52208194146252,3.225806451612903,2.27501319481792
10,26,27.832853032258093,2.664975076701709,33.16280318566151,3.225806451612903,2.27501319481792
10,27,27.107777000000016,3.1741707289749987,33.45611845795001,0.0,2.27501319481792
10,28,26.870032354838727,3.192939573945797,33.25591150273032,3.225806451612903,2.27501319481792
10,29,26.607149032258093,3.73542380498973,34.07799664223755,0.0,2.27501319481792
10,30,26.801509548387116,3.463470004796931,33.72844955798098,0.0,2.27501319481792
10,31,27.4304847419355,3.118693984460126,33.667872710855754,6.451612903225806,2.27501319481792
11,1,27.170173709677446,3.108506437450954,33.387186584579354,3.225806451612903,2.27501319481792
11,2,26.08633603225808,3.106211621331662,32.29875927492141,3.225806451612903,2.27501319481792
11,3,26.12867661290325,3.1851275049672005,32.49893162283765,3.225806451612903,2.27501319481792
11,4,26.904823354838733,2.8079552573111743,32.52073386946108,3.225806451612903,2.27501319481792
11,5,27.59363848387099,2.4007058103500176,32.39505010457103,3.225806451612903,2.27501319481792
11,6,27.541357064516152,2.6196242010620177,32.78060546664019,3.225806451612903,2.27501319481792
11,7,27.15246458064518,3.4464425424283105,34.0453496655018,0.0,2.27501319481792
11,8,26.62738703225809,3.7751075358419115,34.17760210394191,0.0,2.27501319481792
11,9,25.877405838709695,3.871003758895583,33.61941335650086,0.0,2.27501319481792
11,10,26.12688603225809,3.1438153321069784,32.41451669647205,0.0,2.27501319481792
11,11,26.73776132258067,3.0209511208660387,32.77966356431275,0.0,2.27501319481792
11,12,26.46124932258067,2.640969980760192,31.743189284101053,0.0,2.27501319481792
11,13,26.31309141935486,2.649902000177058,31.612895419708973,0.0,2.27501319481792
11,14,26.285620677419377,3.240393170280904,32.76640701798119,0.0,2.27501319481792
11,15,25.72000496774196,2.9443162386187463,31.608637444979454,0.0,2.27501319481792
11,16,24.68732061290325,2.9311862872036203,30.54969318731049,0.0,2.27501319481792
11,17,24.631713612903248,3.0238937080338686,30.679501028970986,0.0,2.27501319481792
