Month,Day,mean,std,Rainfall_Risk_Threshold_mm,Historical_Prob_%,Theoretical_Risk_Prob_%
8,3,0.00010520344495645162,9.944635393838703e-05,0.0003040961528332257,6.451612903225806,2.27501319481792
8,4,0.00012079032037419355,8.872396020780938e-05,0.0002982382407898123,0.0,2.27501319481792
8,5,0.00012174112243225807,0.00014879152098470127,0.0004193241644016606,9.67741935483871,2.27501319481792
8,6,0.00012737330003225806,0.0001621111266947133,0.0004515955534216847,9.67741935483871,2.27501319481792
8,7,0.0001340026208935484,0.00018826137385548924,0.0005105253686045268,3.225806451612903,2.27501319481792
8,8,0.00010991359735483872,0.000128734321320582,0.0003673822399960027,3.225806451612903,2.27501319481792
8,9,0.00011584404995806451,0.0001354560677145999,0.00038675618538726433,3.225806451612903,2.27501319481792
8,10,0.00011867416365483871,0.00011789911013113348,0.00035447238391710567,3.225806451612903,2.27501319481792
8,11,8.91624379032258e-05,7.205231582164009e-05,0.00023326706954650598,6.451612903225806,2.27501319481792
8,12,0.00010391901126451613,0.00010217382867971984,0.0003082666686239558,6.451612903225806,2.27501319481792
8,13,0.0001501253401548387,0.00012153776528450612,0.00039320087072385095,3.225806451612903,2.27501319481792
8,14,0.00010125216856129033,8.53469572779956e-05,0.0002719460831172815,6.451612903225806,2.27501319481792
8,15,0.0001309323175419355,0.00012701310558166587,0.00038495852870526725,6.451612903225806,2.27501319481792
8,16,0.00016111227287741935,0.0002156495386528239,0.0005924113501830672,3.225806451612903,2.27501319481792
8,17,0.00013269645610645162,0.00016902153020979807,0.00047073951652604776,3.225806451612903,2.27501319481792
8,18,8.982112415225807e-05,8.548335603910194e-05,0.00026078783623046195,3.225806451612903,2.27501319481792
8,19,0.00011261004451290323,0.00010632475704052621,0.00032525955859395565,3.225806451612903,2.27501319481792
8,20,8.979686187096775e-05,7.937824469292009e-05,0.0002485533512568079,6.451612903225806,2.27501319481792
8,21,0.00012101222643225806,0.0001014347825516183,0.0003238817915354947,0.0,2.27501319481792
8,22,0.00013361863839032257,0.000123078636867594,0.0003797759121255106,3.225806451612903,2.27501319481792
8,23,0.00012027420321290322,0.00013921866821070463,0.0003987115396343125,3.225806451612903,2.27501319481792
8,24,0.00010233389971935484,9.003858259566262e-05,0.0002824110649106801,9.67741935483871,2.27501319481792
8,25,0.0001114362246032258,0.00010840043741674755,0.0003282370994367209,3.225806451612903,2.27501319481792
8,26,8.326316532903225e-05,7.319977554383426e-05,0.00022966271641670075,6.451612903225806,2.27501319481792
8,27,0.00011349077861935484,0.000103349854729521,0.00032019048807839685,3.225806451612903,2.27501319481792
8,28,0.00010748381588709678,0.00012350215747572468,0.00035448813083854613,3.225806451612903,2.27501319481792
8,29,0.00011208173568387097,0.0001578233658097981,0.0004277284673034672,3.225806451612903,2.27501319481792
8,30,0.00011097060120322581,0.0001057980900915378,0.0003225667813863014,6.451612903225806,2.27501319481792
8,31,0.00012837062587419356,0.00014371145762869975,0.00041579354113159306,3.225806451612903,2.27501319481792
9,1,0.0001318516653967742,0.0001629770489484815,0.0004578057632937372,6.451612903225806,2.27501319481792
9,2,6.559521936774193e-05,9.92479814979052e-05,0.00026409118236355236,6.451612903225806,2.27501319481792
9,3,3.543518641806451e-05,4.655216543537951e-05,0.00012853951728882354,3.225806451612903,2.27501319481792
9,4,0.0001149663148548387,0.00011589681275897921,0.00034675994037279713,6.451612903225806,2.27501319481792
9,5,7.641715956290322e-05,9.786573969054067e-05,0.0002721486389439846,3.225806451612903,2.27501319481792
9,6,7.066456678387096e-05,9.276020903459105e-05,0.00025618498485305307,9.67741935483871,2.27501319481792
9,7,0.00010333030375806452,9.426903039222315e-05,0.0002918683645425108,6.451612903225806,2.27501319481792
9,8,0.00012470514911741936,0.00017656386009379002,0.0004778328693049994,6.451612903225806,2.27501319481792
9,9,0.00012281337696451613,0.00016328978932909002,0.00044939295562269616,6.451612903225806,2.27501319481792
9,10,8.985999457096773e-05,0.0001074448799818091,0.00030474975453458595,6.451612903225806,2.27501319481792
9,11,7.029189102193548e-05,8.252565475351512e-05,0.00023534320052896572,9.67741935483871,2.27501319481792
9,12,6.746171198612903e-05,9.45904773996084e-05,0.0002566426667853458,6.451612903225806,2.27501319481792
9,13,9.03750136251613e-05,0.00016116952994180535,0.000412714073508772,6.451612903225806,2.27501319481792
9,14,5.7695676957419357e-05,7.395008572030935e-05,0.00020559584839803806,6.451612903225806,2.27501319481792
9,15,7.357000509032257e-05,0.00010935911846930723,0.00029228824202893707,6.451612903225806,2.27501319481792
9,16,9.305103110935484e-05,0.0001061786241162357,0.0003054082793418262,6.451612903225806,2.27501319481792
9,17,6.512122497645161e-05,8.853656303070747e-05,0.00024219435103786657,6.451612903225806,2.27501319481792
9,18,9.195167726129032e-05,0.00014280205956071512,0.0003775557963827205,3.225806451612903,2.27501319481792
9,19,9.39759581451613e-05,9.147629908958177e-05,0.00027692855632432484,6.451612903225806,2.27501319481792
9,20,6.944785842593549e-05,0.00011131415193116913,0.00029207616228827375,6.451612903225806,2.27501319481792
9,21,7.805832374322581e-05,7.868284124619741e-05,0.0002354240062356206,3.225806451612903,2.27501319481792
9,22,7.670358658483871e-05,8.972956094390272e-05,0.00025616270847264415,6.451612903225806,2.27501319481792
